400867 - Bread crumbs rye finer quality	201255 - Myllyn Paras Oy	2012	6000	FI	Hyvinkää	Verkatehtaankatu 6 PL 5 05801 Hyvinkää Hyvinkää
401102 - Bread crumb Wheat FIN	201255 - Myllyn Paras Oy	2012	5600	FI	Hyvinkää	Verkatehtaankatu 6 PL 5 05801 Hyvinkää Hyvinkää
400867 - Bread crumbs rye finer quality	201255 - Myllyn Paras Oy	2013	6800	FI	Hyvinkää	Verkatehtaankatu 6 PL 5 05801 Hyvinkää Hyvinkää
401102 - Bread crumb Wheat FIN	201255 - Myllyn Paras Oy	2013	7600	FI	Hyvinkää	Verkatehtaankatu 6 PL 5 05801 Hyvinkää Hyvinkää
400867 - Bread crumbs rye finer quality	201255 - Myllyn Paras Oy	2014	4800	FI	Hyvinkää	Verkatehtaankatu 6 PL 5 05801 Hyvinkää Hyvinkää
401102 - Bread crumb Wheat FIN	201255 - Myllyn Paras Oy	2014	1600	FI	Hyvinkää	Verkatehtaankatu 6 PL 5 05801 Hyvinkää Hyvinkää
401190 - Poppy seed blue	201257 - Condite Oy	2011	725	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401200 - Poppy seed white	201257 - Condite Oy	2011	200	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401227 - Coconut flake fine	201257 - Condite Oy	2011	100	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401231 - Onion granulated 0.2-0.5 mm NOT ACTIVE	201257 - Condite Oy	2011	900	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401234 - Garlic powder Not active	201257 - Condite Oy	2011	5000	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401235 - Garlic granulated SB	201257 - Condite Oy	2011	3000	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400095 - Onion minced LB AF	201257 - Condite Oy	2012	20376	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400105 - Onion powder LB	201257 - Condite Oy	2012	11500	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400106 - Onion granulated  SB	201257 - Condite Oy	2012	8000	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400536 - Fennel whole	201257 - Condite Oy	2012	80	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401076 - Rice long grain NOT ACTIVE	201257 - Condite Oy	2012	75	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401190 - Poppy seed blue	201257 - Condite Oy	2012	1150	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401200 - Poppy seed white	201257 - Condite Oy	2012	450	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401227 - Coconut flake fine	201257 - Condite Oy	2012	625	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
740115 - Garlic powder LB NTU	201257 - Condite Oy	2012	1750	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401190 - Poppy seed blue	201257 - Condite Oy	2013	500	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401200 - Poppy seed white	201257 - Condite Oy	2013	450	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401222 - Sesame seed white	201257 - Condite Oy	2013	100	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401227 - Coconut flake fine	201257 - Condite Oy	2013	1225	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401237 - Onion minced Condite NTU	201257 - Condite Oy	2013	5004	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401467 - Onion powder XLB (K)	201257 - Condite Oy	2013	5300	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400346 - Chives rubbed HT	201257 - Condite Oy	2014	24	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400569 - Savory rubbed	201257 - Condite Oy	2014	150	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400616 - Mustard whole brown HT	201257 - Condite Oy	2014	850	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401190 - Poppy seed blue	201257 - Condite Oy	2014	300	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401200 - Poppy seed white	201257 - Condite Oy	2014	100	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
401227 - Coconut flake fine	201257 - Condite Oy	2014	1100	FI	Naantali	Lisenssikatu 5 21101 Naantali Finland Naantali
400902 - Protein pork blend with vegetable fiber a	201258 - Campus S.p.A.	2011	100	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400925 - Enzyme Transglutaminase	201258 - Campus S.p.A.	2011	400	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400962 - Salt with modified flavour profile	201258 - Campus S.p.A.	2011	300	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400902 - Protein pork blend with vegetable fiber a	201258 - Campus S.p.A.	2012	300	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400925 - Enzyme Transglutaminase	201258 - Campus S.p.A.	2012	608	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400962 - Salt with modified flavour profile	201258 - Campus S.p.A.	2012	300	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400925 - Enzyme Transglutaminase	201258 - Campus S.p.A.	2013	800	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400962 - Salt with modified flavour profile	201258 - Campus S.p.A.	2013	1200	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
400962 - Salt with modified flavour profile	201258 - Campus S.p.A.	2014	2100	IT	Parma	 Via Sala Baganza  343044 Collecchio - ITALY Parma
401207 - Soup mixture Not active	201259 - Prima Mausteet Dexus OY	2011	74.5	FI	Parola	   Merventie 41  13720 Parola
401207 - Soup mixture Not active	201259 - Prima Mausteet Dexus OY	2012	50	FI	Parola	   Merventie 41  13720 Parola
401194 - Green pepper ground NOT ACTIVE	201260 - Prominent Food GMP Oy	2011	10	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
401223 - Chili crushed red NOT ACTIVE	201260 - Prominent Food GMP Oy	2011	25	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
702791 - Cinnamon KBBC NOT ACTIVE	201260 - Prominent Food GMP Oy	2011	1060	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
400607 - Black pepper ground HT	201260 - Prominent Food GMP Oy	2012	275	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
400771 - Dill Seed whole HT	201260 - Prominent Food GMP Oy	2012	200	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
401194 - Green pepper ground NOT ACTIVE	201260 - Prominent Food GMP Oy	2012	36.5	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
401223 - Chili crushed red NOT ACTIVE	201260 - Prominent Food GMP Oy	2012	200	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
702791 - Cinnamon KBBC NOT ACTIVE	201260 - Prominent Food GMP Oy	2012	-940	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
740119 - Lemon peel Not Active	201260 - Prominent Food GMP Oy	2012	8	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
400323 - Green pepper cracked	201260 - Prominent Food GMP Oy	2013	1990	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
400377 - Maltodextrine Maize DE 12	201260 - Prominent Food GMP Oy	2013	1150	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
400771 - Dill Seed whole HT	201260 - Prominent Food GMP Oy	2013	120	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
401194 - Green pepper ground NOT ACTIVE	201260 - Prominent Food GMP Oy	2013	25	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
400323 - Green pepper cracked	201260 - Prominent Food GMP Oy	2014	1959.8	FI	Kerava	Lintulammenkatu 1 FI-04250 KERAVA Kerava
400326 - Caraway whole HT	201261 - Nordic Caraway Oy	2011	1000	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
401159 - Oil of Caraway NOT ACTIVE	201261 - Nordic Caraway Oy	2011	75	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400220 - Caraway ground HT	201261 - Nordic Caraway Oy	2012	7500	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400326 - Caraway whole HT	201261 - Nordic Caraway Oy	2012	2000	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400401 - Oil Caraway AF	201261 - Nordic Caraway Oy	2012	260	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400220 - Caraway ground HT	201261 - Nordic Caraway Oy	2013	8500	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400326 - Caraway whole HT	201261 - Nordic Caraway Oy	2013	1500	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400401 - Oil Caraway AF	201261 - Nordic Caraway Oy	2013	300	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400220 - Caraway ground HT	201261 - Nordic Caraway Oy	2014	3500	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400326 - Caraway whole HT	201261 - Nordic Caraway Oy	2014	2500	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
400401 - Oil Caraway AF	201261 - Nordic Caraway Oy	2014	250	FI	RiihImäki	   Hatlammintie 2 / 11310 RiihImäki
401229 - Paprika red 2.0-4.0 NOT ACTIVE	201262 - Kräuter MIX GMBH	2011	1000	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
401243 - Paprika granulated 0.5- 1.0 Not active	201262 - Kräuter MIX GMBH	2011	1000	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
702792 - Garlic minced G5	201262 - Kräuter MIX GMBH	2011	3000	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
702803 - Onion powder toasted	201262 - Kräuter MIX GMBH	2011	500	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
702792 - Garlic minced G5	201262 - Kräuter MIX GMBH	2012	1375	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
702803 - Onion powder toasted	201262 - Kräuter MIX GMBH	2012	1500	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
740108 - Mushroom powder  KR192171 Not active	201262 - Kräuter MIX GMBH	2012	20	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
400585 - Tarragon ground powder	201262 - Kräuter MIX GMBH	2013	212.5	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
401236 - Garlic minced NTU	201262 - Kräuter MIX GMBH	2013	500	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
702803 - Onion powder toasted	201262 - Kräuter MIX GMBH	2013	1400	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
400336 - Juniperberries coarse ground	201262 - Kräuter MIX GMBH	2014	1016.5	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
702792 - Garlic minced G5	201262 - Kräuter MIX GMBH	2014	3500	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
702803 - Onion powder toasted	201262 - Kräuter MIX GMBH	2014	400	DE	Abtswind	  Wiesentheider Str 4 97355 Abtswind
401140 - O/R White pepper 40/20 NOT ACTIVE	201264 - Plant Lipids Europe GmbH makse tegemiseks	2011	300	DE	Dortmund	Tronjestr 10  44319 Dortmund
401143 - O/R Mace 30% AF	201264 - Plant Lipids Europe GmbH makse tegemiseks	2012	45	DE	Dortmund	Tronjestr 10  44319 Dortmund
400308 - O/R Black Pepper 36/18 AF	201264 - Plant Lipids Europe GmbH makse tegemiseks	2013	900	DE	Dortmund	Tronjestr 10  44319 Dortmund
401143 - O/R Mace 30% AF	201264 - Plant Lipids Europe GmbH makse tegemiseks	2013	150	DE	Dortmund	Tronjestr 10  44319 Dortmund
401519 - O/R paprika 100.000 stabilized AF	201264 - Plant Lipids Europe GmbH makse tegemiseks	2013	1600	DE	Dortmund	Tronjestr 10  44319 Dortmund
400308 - O/R Black Pepper 36/18 AF	201264 - Plant Lipids Europe GmbH makse tegemiseks	2014	1080	DE	Dortmund	Tronjestr 10  44319 Dortmund
401519 - O/R paprika 100.000 stabilized AF	201264 - Plant Lipids Europe GmbH makse tegemiseks	2014	1600	DE	Dortmund	Tronjestr 10  44319 Dortmund
401096 - Whey powder sweet	201266 - Piimandusühistu E-PIIM NOT ACTIVE	2011	44400	EE	Järva-Jaani	Pikk 1673301 Järva-Jaani  Järva-Jaani
401096 - Whey powder sweet	201266 - Piimandusühistu E-PIIM NOT ACTIVE	2012	-100	EE	Järva-Jaani	Pikk 1673301 Järva-Jaani  Järva-Jaani
400926 - Yoghurt powder extra sour NOD	201267 - Kanegrade Ltd	2011	250	GB	Stevenage	 Kanegrade Ltd Ingredients House  Caxton Way  Stevenage  Hertfordshire SG1 2DF Stevenage
400926 - Yoghurt powder extra sour NOD	201267 - Kanegrade Ltd	2012	250	GB	Stevenage	 Kanegrade Ltd Ingredients House  Caxton Way  Stevenage  Hertfordshire SG1 2DF Stevenage
400926 - Yoghurt powder extra sour NOD	201267 - Kanegrade Ltd	2013	100	GB	Stevenage	 Kanegrade Ltd Ingredients House  Caxton Way  Stevenage  Hertfordshire SG1 2DF Stevenage
400916 - Fat powder low lactose 0.1 % Not Active	201268 - Satro GmbH NOT ACTIVE	2011	1500	DE	Lippstadt	  Lippstadt
400573 - Tarragon 2.0-3.0	201269 - Daregal SA	2011	405	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
400585 - Tarragon ground powder	201269 - Daregal SA	2011	27	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
702748 - Tarragon AD large premium	201269 - Daregal SA	2011	384	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
400573 - Tarragon 2.0-3.0	201269 - Daregal SA	2012	3091	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
400585 - Tarragon ground powder	201269 - Daregal SA	2012	450	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
702748 - Tarragon AD large premium	201269 - Daregal SA	2012	3232	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
400573 - Tarragon 2.0-3.0	201269 - Daregal SA	2013	1656	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
400585 - Tarragon ground powder	201269 - Daregal SA	2013	150	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
702748 - Tarragon AD large premium	201269 - Daregal SA	2013	2688	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
400573 - Tarragon 2.0-3.0	201269 - Daregal SA	2014	300	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
400585 - Tarragon ground powder	201269 - Daregal SA	2014	150	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
702748 - Tarragon AD large premium	201269 - Daregal SA	2014	2112	FR	Milly-la-Forêt	6 BOULEVARD JOFFRE – 91490 MILLY LA FORET Milly-la-Forêt
401108 - Phosphate brine pH ? (E451. E452) XX% NOT	201270 - Toikako Kaubandus OU NOT ACTIVE	2011	18000	EE	Tallinn	Türi 3 Tallinn
401109 - Phosphate sausage E 452.E 451. E450 NOD	201270 - Toikako Kaubandus OU NOT ACTIVE	2011	115825	EE	Tallinn	Türi 3 Tallinn
401110 - Phosphate SAPP E450i SIX NOT ACTIVE	201270 - Toikako Kaubandus OU NOT ACTIVE	2011	2100	EE	Tallinn	Türi 3 Tallinn
401256 - Phosphate Brine medium solubility pH 9.7	201270 - Toikako Kaubandus OU NOT ACTIVE	2011	2000	EE	Tallinn	Türi 3 Tallinn
401109 - Phosphate sausage E 452.E 451. E450 NOD	201270 - Toikako Kaubandus OU NOT ACTIVE	2012	23000	EE	Tallinn	Türi 3 Tallinn
400972 - Flavour Cream Capsulated Not active	201272 - Givaudan Nederland BV	2011	100	NL	Naarden	  Huizerstraatweg 28  1411 Naarden
400600 - Cinnamon premium ground HT	201273 - CASSIA CO-OP SCE	2011	5000	NL	Amsterdam	  KEIZERSGRACHT 62-641015 CS  Amsterdam
400600 - Cinnamon premium ground HT	201273 - CASSIA CO-OP SCE	2012	750	NL	Amsterdam	  KEIZERSGRACHT 62-641015 CS  Amsterdam
400600 - Cinnamon premium ground HT	201273 - CASSIA CO-OP SCE	2013	8250	NL	Amsterdam	  KEIZERSGRACHT 62-641015 CS  Amsterdam
400600 - Cinnamon premium ground HT	201273 - CASSIA CO-OP SCE	2014	6750	NL	Amsterdam	  KEIZERSGRACHT 62-641015 CS  Amsterdam
401081 - Flavour Cheese type Swiss (Edlong own use	201275 - Edlong Dairy Technologies own use	2011	2881.535	US	Elk Grove Village	  Elk Grove Village
401082 - Flavour Cheese type Cheddar (Edlong own u	201275 - Edlong Dairy Technologies own use	2011	217.879	US	Elk Grove Village	  Elk Grove Village
401081 - Flavour Cheese type Swiss (Edlong own use	201275 - Edlong Dairy Technologies own use	2012	3601.963	US	Elk Grove Village	  Elk Grove Village
401082 - Flavour Cheese type Cheddar (Edlong own u	201275 - Edlong Dairy Technologies own use	2012	217.095	US	Elk Grove Village	  Elk Grove Village
401084 - Flavour Yogurt  (Edlong own use)	201275 - Edlong Dairy Technologies own use	2012	459.748	US	Elk Grove Village	  Elk Grove Village
401493 - BASE Nat Sour Crm-Typ 2106329 (Edlong own	201275 - Edlong Dairy Technologies own use	2012	86.27	US	Elk Grove Village	  Elk Grove Village
401494 - BASE Nat Sour Crm-Typ 2106330 (Edlong own	201275 - Edlong Dairy Technologies own use	2012	25.95	US	Elk Grove Village	  Elk Grove Village
401081 - Flavour Cheese type Swiss (Edlong own use	201275 - Edlong Dairy Technologies own use	2013	7202.74	US	Elk Grove Village	  Elk Grove Village
401084 - Flavour Yogurt  (Edlong own use)	201275 - Edlong Dairy Technologies own use	2013	333.452	US	Elk Grove Village	  Elk Grove Village
401493 - BASE Nat Sour Crm-Typ 2106329 (Edlong own	201275 - Edlong Dairy Technologies own use	2013	142.52	US	Elk Grove Village	  Elk Grove Village
401494 - BASE Nat Sour Crm-Typ 2106330 (Edlong own	201275 - Edlong Dairy Technologies own use	2013	42.654	US	Elk Grove Village	  Elk Grove Village
401081 - Flavour Cheese type Swiss (Edlong own use	201275 - Edlong Dairy Technologies own use	2014	4321.146	US	Elk Grove Village	  Elk Grove Village
401493 - BASE Nat Sour Crm-Typ 2106329 (Edlong own	201275 - Edlong Dairy Technologies own use	2014	112.2	US	Elk Grove Village	  Elk Grove Village
401494 - BASE Nat Sour Crm-Typ 2106330 (Edlong own	201275 - Edlong Dairy Technologies own use	2014	33.65	US	Elk Grove Village	  Elk Grove Village
400408 - Flavour Garlic Fresh	201276 - Givaudan International AG	2011	100	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400727 - Flavour Masking Bitter off taste AF NOT A	201276 - Givaudan International AG	2011	45	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400993 - Flavour boiled vegetables NTU	201276 - Givaudan International AG	2011	105	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401465 - Savoury Enhancer Flavour Not active	201276 - Givaudan International AG	2011	150	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
702800 - Chicken Roast Flavour Not active	201276 - Givaudan International AG	2011	600	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400188 - Flavour Tomato Cooked	201276 - Givaudan International AG	2012	50	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400322 - Flavour Lamb	201276 - Givaudan International AG	2012	150	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400408 - Flavour Garlic Fresh	201276 - Givaudan International AG	2012	500	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400424 - Extract White Wine	201276 - Givaudan International AG	2012	315	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400479 - Flavour Cheese Parmesan	201276 - Givaudan International AG	2012	180	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400516 - Flavour Whisky Not active	201276 - Givaudan International AG	2012	45	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400526 - Flavour Beef Boiled Not active	201276 - Givaudan International AG	2012	300	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400635 - Flavour Meat Umami Not active	201276 - Givaudan International AG	2012	225	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400646 - Flavour Savoury	201276 - Givaudan International AG	2012	500	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400653 - Flavour Beef Roast Top note	201276 - Givaudan International AG	2012	1250	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400685 - Flavour Beef Roast Not active	201276 - Givaudan International AG	2012	960	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400714 - Flavour Onion Roast	201276 - Givaudan International AG	2012	4050	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400715 - Flavour Wok Aroma	201276 - Givaudan International AG	2012	25	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400716 - Flavour Tomato Sun Dried	201276 - Givaudan International AG	2012	25	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400717 - Flavour Mustard Dutch Pungent	201276 - Givaudan International AG	2012	50	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400722 - Flavour Chicken Boiled Top note	201276 - Givaudan International AG	2012	225	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400723 - Flavour Bacon Smoke Top note	201276 - Givaudan International AG	2012	500	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400727 - Flavour Masking Bitter off taste AF NOT A	201276 - Givaudan International AG	2012	15	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400747 - Flavour Olive Black	201276 - Givaudan International AG	2012	25	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400783 - Flavour Milk Fresh	201276 - Givaudan International AG	2012	300	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400799 - Flavour Dill Seed liquid Not active	201276 - Givaudan International AG	2012	980	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400841 - Flavour Cheese Flav-O-Lok	201276 - Givaudan International AG	2012	300	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400878 - Flavour Mango Not Active	201276 - Givaudan International AG	2012	50	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400880 - Flavour Onion Fresh	201276 - Givaudan International AG	2012	50	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400964 - Flavour Grapefruit	201276 - Givaudan International AG	2012	100	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400965 - Flavour Fish type Salmon NTU	201276 - Givaudan International AG	2012	40	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400972 - Flavour Cream Capsulated Not active	201276 - Givaudan International AG	2012	250	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400974 - Extract Carrot	201276 - Givaudan International AG	2012	30	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400976 - Extract Red Wine  NOT ACTIVE	201276 - Givaudan International AG	2012	255	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400977 - Flavour Salami	201276 - Givaudan International AG	2012	120	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400978 - Flavour Marrow	201276 - Givaudan International AG	2012	120	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400981 - Extract Leek	201276 - Givaudan International AG	2012	30	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400988 - Flavour Soy Sauce	201276 - Givaudan International AG	2012	555	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400989 - Flavour Rum	201276 - Givaudan International AG	2012	315	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400990 - Flavour Brandy	201276 - Givaudan International AG	2012	550	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400991 - Flavour Beef	201276 - Givaudan International AG	2012	40260	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400993 - Flavour boiled vegetables NTU	201276 - Givaudan International AG	2012	315	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400994 - Flavour Meat Not active	201276 - Givaudan International AG	2012	250	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400998 - Flavour Milk Capsulated	201276 - Givaudan International AG	2012	2250	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
400999 - Flavour Chicken	201276 - Givaudan International AG	2012	5760	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401008 - Flavour Pimento	201276 - Givaudan International AG	2012	980	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401013 - Flavour Honey Not active	201276 - Givaudan International AG	2012	25	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401019 - Bouillon Vegetable NOD	201276 - Givaudan International AG	2012	50	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401024 - Flavour Lingonberry NOD	201276 - Givaudan International AG	2012	25	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401029 - Flavour Coconut NOT ACTIVE	201276 - Givaudan International AG	2012	2	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401035 - Flavour Cheese type blue	201276 - Givaudan International AG	2012	60	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401037 - Flavour Mouthfeel	201276 - Givaudan International AG	2012	5310	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401039 - Flavour Flavatone	201276 - Givaudan International AG	2012	200	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401042 - Flavour Lovage NTU	201276 - Givaudan International AG	2012	25	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401052 - Flavour Savoury	201276 - Givaudan International AG	2012	400	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401063 - Flavour Cranberry NTU	201276 - Givaudan International AG	2012	250	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401157 - Flavour rum	201276 - Givaudan International AG	2012	50	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401255 - Flavour Onion Green	201276 - Givaudan International AG	2012	1000	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401465 - Savoury Enhancer Flavour Not active	201276 - Givaudan International AG	2012	200	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401471 - Flavor cheddar aged	201276 - Givaudan International AG	2012	130	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401497 - Flavour Chorizo Not active	201276 - Givaudan International AG	2012	105	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
401505 - Flavour Beer	201276 - Givaudan International AG	2012	2	CH	Dubendorf	Ueberlandstrasse 138  8600 Dubendorf
